Code,Name,Purchase Price,Tax,Retail Price,Category Code
498,Hortensia supreme 450 hjs,,0,26,13
499,Hortensia supreme 400 hjs,,0,24,13
500,Hig. Vogue 400 hjs,,0,25,13
501,Servilletas prueba 125 pzas,,0,9,13
502,Servilletas prueba 500 pzas,,0,27,13
503,servilletas petalo 100 pzas,,0,10,13
504,Servilletas petalo 220 pzas,,0,25,13
505,P. aluminio alupack 7.5m * 29cm,,0,13,13
506,P. aluminio reynolds wrap 7.62m * 30.4 cm,,0,23,13
507,plato pastelero reyma 006 25 pzas,,0,8,13
508,Vaso termico 10JY10 dark 10 oz 25 pzas,,0,10,13
509,plato pozolero orion 25 pzas PH8,,0,0,13
510,Tenedor sopero 25 pzas foriba,,0,10,13
511,Vaso platico Reyma 50 pzas 8 oz,,0,20,13
512,Charola 066 orion 50 pzas,,0,14,13
513,Charola 855 25 pzas orion,,0,16,13
514,Whiskas sobre fillets salmon 85gr,,0,9,13
515,Whiskas sobre  fillets parrillada mixta 85gr,,0,9,13
516,Whiskas sobre fillets pescado blanco 85gr,,0,9,13
517,Whiskas sobre fillets pavo 85gr,,0,9,13
518,Det. liquido mas color 830ml,,0,28,13
519,Det. Mas oscura 415ml,,0,16,13
520,Cuchara pastelera 50 pzas foriba,,0,8,13
521,Pedigree lata 375gr adulto res en filetes,,0,0,13
522,Pedigree lata 625gr adulto res en filetes,,0,38,13
523,Whiskas lata fillets salmon 156gr,,0,13,13
524,Whiskas lata fillets res 156gr,,0,13,13
525,Whiskas lata pate atun 156gr,,0,13,13
526,Pedigree sobre razas pequeñas pollo en filetes 100gr,,0,10,13
527,Pedigree sobre cachorro res en filetes 100gr,,0,10,13
528,Pedigree sobre adulto pollo en filetes 100gr,,0,10,13
529,Microdyn Microbicida 15ml,,0,15,13
530,Cafe vaso chico pza,,0,12,20
531,Cafe vaso grande pza,,0,18,20
532,Jumex lt botella 1 lt durazno,,0,24,1
533,Jumex lt botella 1 lt mango,,0,24,1
534,Jumex lt botella 1 lt manzana,,0,24,1
535,Jugo arandano LT botella 500ml,,0,13,1
536,Jugo Boing 1 LT manzana,,0,17,1
537,Jugo Boing 1 LT fresa,,0,17,1
538,Jugo Boing 500ML mango,,0,9,1
539,Jugo Boing 500ml durazno,,0,9,1
540,Jugo Boing 500ml guayaba,,0,9,1
541,Jugo Arizona 680ml kiwi con fresa,,0,11,1
542,Jugo Arizona 680ml sandia,,0,11,1
543,Jugo Arizona 680ml mango,,0,11,1
544,Pasta dental colgate 22ml,,0,10,16
545,Pasta dental colgate 50ml,,0,13,16
546,Pasta dental colgate 150ml,,0,22,16
547,Pasta dental crest complete 100ml,,0,23,16
548,Foco Philips 72 w,,0,20,13
549,Cepillo dental colgate pza,,0,10,16
550,Malrboro rojo 20´s,,0,52,19
551,Marlboro rojo 100 20´s,,0,52,19
552,Marlboro gold 20´s,,0,52,19
553,Marlboro double fusion velvet 100 20´s,,0,52,19
554,Marlboro double fusion amber 100 20´s,,0,52,19
555,Marlboro double fusion ruby 100 20´s,,0,52,19
556,Marlboro mega ice express 100 20´s,,0,52,19
557,Delicados sin filtro 18´s,,0,0,19
558,Benson&hedges crystal blue 20´s,,0,52,19
559,Benson&hedges crystal violet 20´s,,0,52,19
560,Benson&hedges menthol pearl 20´s,,0,52,19
561,Benson&hedges gold dorados 20´s,,0,52,19
562,Chesterfield 14´s,,0,28,19
563,Chesterfield 20´s,,0,0,19
564,Chesterfield 24´s,,0,44,19
565,Montana shots 14´s,,0,28,19
566,Pallmall xl switch 20´s,,0,44,19
567,Pallmall mykonos nightfall 20´s,,0,44,19
568,pallmall/Xl Aruba sunrise 20´s,,0,44,19
569,pallmall Menthol 20´s,,0,44,19
570,Pallmall/XL premium american blend 20´s,,0,44,19
571,Pallmall fresh 20´s,,0,44,19
572,Pallmall ibiza sunset 20´s,,0,44,19
573,Lucky strike original 20´s,,0,44,19
574,Camel activa 20´s,,0,52,19
575,Lucky strike Con vertibles 20´s,,0,0,19
576,Lucky strike click 4 mix 20´s,,0,0,19
577,Lucky strike sin filtro 20´s,,0,47,19
578,Pringles original 37gr,,0,0,7
579,Pringles chile y limon 40gr,,0,0,7
580,cerillos pz,,0,2,13
581,palillos maya 250 pzas,,0,8,13
582,Kola loka original 2 gr,,0,18,13
583,Nescafe mokaccino sobre 25gr,,0,8,13
584,Nescafe cappuccino sobre 20gr,,0,8,13
585,Nescafe decaf sobre 14gr,,0,10,13
586,Cera liquida nugget cafe 60ml,,0,0,13
587,Cera liquida nugget negro 60ml,,0,0,13
588,Raid laminitas 24 pzas,,0,55,13
589,Raid Radolitos 144gr ,,0,15,13
590,Aspirina efervecente 500mg 1 par.,,0,1,16
591,Tabcin efervecente 500mg 1 par,,0,8,16
592,Curita pza,,0,1,16
593,CafiAspirina pza 500mg,,0,1,16
594,Desenfriolito plus pza 80mg,,0,0,16
595,Bixen naproxeno sodico 550mg,,0,0,16
596,Dramamine pza 50mg,,0,0,16
597,Tarmin loperamida pza 2 mg,,0,0,16
598,Terramicina 125mg pza pastilla,,0,0,16
599,Terramicina 500mg pza capsula,,0,0,16
600,Ampicilina 500mg pza,,0,0,16
601,Agrifen antigripal pza 500mg,,0,0,16
602,Vick vaporub 12gr,,0,18,16
603,Pepto bismol pza 262mg,,0,2.5,16
604,Sal de uvas picot sobre 5 gr,,0,2.5,16
605,Alka seltzer efervecente pza,,0,5,16
606,Neomelubrina pza 500mg,,0,0,16
607,XL-3 Antigripal 4 tabs,,0,15,16
608,Theraflu Resfriado severo 14.88gr,,0,11,16
609,Theraflu Resfriado y cogestion nasal 14.87gr,,0,11,16
610,"Treda Neomicina, caolin, pectina  pza",,0,5,16
611,Next Antigripal tab. Pza,,0,3,16
612,Buscapina 10mg pza,,0,0,16
613,Sedalmerck,,0,0,16
614,Contac ultra 500mg pza,,0,3,16
615,Flanax 550mg pza,,0,15,16
616,Aspirina pza 500mg,,0,1,16
617,Tabcin noche 1 par,,0,0,16
618,Tabcin active 1 par,,0,0,16
619,Neomicina caolin y pectina pza,,0,0,16
620,Banditas adhesivas para ninos skinprot,,0,0,16
621,tortilla a granel maiz kg,,0,0,13
622,Huevo A granel kg,,0,0,13
623,Coca cola sin azucar 1 lt,,0,14,1
624,Coca cola light 1 lt,,0,17,1
625,Sidral mundet 1 lt,,0,15,1
626,Delaware punch uva 600ml,,0,11,1
627,Sidral mundet RET. 500ml,,0,8,1
628,Valle Frut uva 600ml,,0,11,1
629,Limon&nada valle 600ml,,0,11,1
630,Coco&nada valle 600ml,,0,11,1
631,Valle frut guayaba 2 lt,,0,20,1
632,Ciel Mineral 600ml,,0,9,1
633,Gatorade blue thunder 1 lt,,0,0,1
634,Coca cola lata 355ml,,0,12,1
635,Coca cola 1.25 lt Ret.,,0,15,1
636,Coca cola 3 lt,,0,35,1
637,Coca cola 3 lt sin azucar,,0,20,1
638,Sidral mundet light 2 lt,,0,0,1
639,Cola cola 1.750 lt,,0,20,1
640,Sidral mundet 2 lt,,0,20,1
641,Delaware punch 355ml,,0,10,1
642,Naranja&nada valle 355ml,,0,0,1
643,Sidral mundet light 600ml,,0,11,1
644,Sidral Mundet 600ml,,0,11,1
645,Mundet Prisco 600ml,,0,11,1
646,Sprite lata 355ml,,0,10,1
647,Sidral mundet 355ml,,0,10,1
648,Sidral mundet 235ml,,0,0,1
649,Coca cola vid. 235ml,,0,10,1
650,Coca cola 250ml,,0,6,1
651,Sprite Zero 600ml,,0,11,1
652,Senzao Guarana 600ml,,0,11,1
653,Coca cola light 2 lt,,0,27,1
654,Valle Frut critrico 3 lt,,0,27,1
655,Sidral Mundet 3 lt,,0,26,1
656,Fanta narajra 3 lt,,0,26,1
657,Coca cola Ret. 3 lt,,0,26,1
658,Coca cola Ret. 2.5 lt,,0,23,1
659,Fresca toronja 3 lt,,0,26,1
660,Sprite 3 lt,,0,26,1
661,Tecate light 1.2 lt Ret.,,0,35,11
662,Tecate 1.2 lt Ret.,,0,35,11
663,Superior 355ml no Ret.,,0,13,11
664,Carta blanca 355ml no Ret.,,0,13,11
665,Sol cero 355ml,,0,0,11
666,Sol 355ml No Ret.,,0,0,11
667,Indio 355ml no Ret.,,0,14,11
668,XX ambar 355ml No Ret.,,0,0,11
669,XX 355 No Ret.,,0,15,11
670,Sol chelada 473ml,,0,18,11
671,Sol michelada 473ml,,0,18,11
672,Indio plata 473ml,,0,0,11
673,XX ambar 1.2 lt Ret.,,0,0,11
674,XX ambar 473ml,,0,0,11
675,XX especial 473ml,,0,18,11
676,Tecate titanium 473ml,,0,17,11
677,Bohemia Weizen 355ml no Ret.,,0,17,11
678,Bohemia Vienna 355ml no Ret.,,0,17,11
679,Bohemia Pilsner 355ml no Ret.,,0,17,11
680,Tecate light 473ml,,0,15,11
681,Heineken 1 lt Ret.,,0,35,11
682,Tecate 12 pack 355ml,,0,195,11
683,Tecate light 12 pack 355ml,,0,0,11
684,Indio 12 pack 355ml no Ret.,,0,185,11
685,Squirt toronja 2.5 lt,,0,0,1
686,Pepsi cola 3 lt,,0,26,1
687,Jumex Fresh citrico 2 lt,,0,20,1
688,Jumex Frutzzo mandarina 1.5 lt,,0,16,1
689,Limonada limon 2 lt,,0,0,1
690,Sangria casera 2 lt,,0,20,1
691,Manzanita Sol 2 lt,,0,20,1
692,7 UP 3 lt limon,,0,26,1
693,Manzanita sol 3 lt,,0,26,1
694,Mirinda 3 lt naranja,,0,26,1
695,7 UP limon 1.5 LT,,0,16,1
696,Squirt toronja 1.5 lt,,0,16,1
697,Manzanita sol 1.5 lt,,0,16,1
698,Mirinda naranja 2 lt,,0,20,1
699,Be light fresa 1.5 lt,,0,15,1
700,Pepsi cola 2 lt,,0,20,1
701,Pepsi cola 1 lt,,0,14,1
702,Pepsi cola 600ml,,0,11,1
703,Pepsi light 600ml,,0,0,1
704,Be light mango 1.5 lt,,0,15,1
705,Be light 1.5 lt jamaica,,0,15,1
706,Pepsi cola 1.5 lt,,0,16,1
707,Pepsi cola 2.5 lt,,0,22,1
708,Pepsi cola 295ml,,0,0,1
709,Pepsi cola 500ml,,0,10,1
710,Rockstar energy 500ml,,0,15,1
711,Lipton te negro limon 600ml,,0,12,1
712,Manzanita sol 600ml,,0,11,1
713,Active water fresa-kiwi 1 lt,,0,0,1
714,Lipton te verde citricos 600ml,,0,12,1
715,Epura minerale 400ml limon,,0,0,1
716,Epura minerale 400ml manzana,,0,0,1
717,Jumex fresh 600ml citricos,,0,11,1
718,Jumex fresh 600ml conga,,0,11,1
719,Squirt light 600ml,,0,11,1
720,Squirt toronja 600ml,,0,11,1
721,Sangria casera 600ml,,0,11,1
722,Jumex frutzzo mandarina 600ml,,0,11,1
723,Squirt pepino limon 600ml,,0,0,1
724,Limonada limon 600ml,,0,11,1
725,Agua Epura 1 lt,,0,10,1
726,Canada Dry Ginger Ale 1 Lt,,0,15,1
727,7 UP limon 600ml,,0,11,1
728,Canada Dry Ginger Ale 600ml,,0,11,1
729,H2Oh! Manzana 1.5 lt,,0,16,1
730,H2Oh! Limon 1.5 lt,,0,16,1
731,Agua Epura 1.5lt,,0,12,1
732,Epura Jugo de mango 1 lt,,0,10,1
733,Epura Jugo de guayaba 1 lt,,0,10,1
734,Gummy Yummy 90gr mango,,0,13,21
735,Gummy Yummy 90gr Flan,,0,13,21
736,Gummy Yummy 90gr Tags,,0,13,21
737,Gummy Yummy 90gr cubos,,0,13,21
738,Gummy Yummy 90gr aros,,0,13,21
739,Gummy Yummy 90gr vipers,,0,13,21
740,Gummy Yummy 90gr frutal,,0,13,21
741,Gummy Yummy 90gr Glows,,0,13,21
742,Gummy Yummy 90gr Crowns,,0,13,21
743,Choco roles mora 100gr,,0,13,8
744,Choco roles piña 100gr,,0,13,8
745,Gansito marinela 50gr,,0,10,8
746,Pinguinos Cookies & cream 80gr,,0,13,8
747,Pinguinos Chocolate 80gr,,0,13,8
748,Mini Pinguinos Chocolate 30gr,,0,5,8
749,Mini Chocoroles 30gr,,0,5,8
750,Mini gansito 25gr,,0,5,8
751,Pay de Piña Marinela 85gr,,0,15,8
752,Pay de Nuez Marinela 70gr,,0,15,8
753,Deliciosas Vainilla 90gr,,0,7,8
754,Deliciosas Choco Chispas 96gr,,0,7,8
755,Napolitano Marinela 70gr,,0,10,8
756,Rollo Fresa Marinela 75gr,,0,12,8
757,Submarino Vainilla Marinela 105gr,,0,12,8
758,Submarino Chocolate Marinela 105gr,,0,12,8
759,Submarino Fresa Marinela 105gr,,0,12,8
760,Deliciosas Choco chispas 156gr,,0,10,8
761,Deliciosas Choco Chispas 130 gr,,0,10,8
762,Deliciosas Vainilla 156gr,,0,10,8
763,Animalitos Caramelo 200gr lara,,0,12,8
764,Decanelas lara 67gr,,0,8,8
765,Magnas Lara 200gr,,0,14,8
766,Deliciosas Navidad 150gr,,0,0,8
767,Deliciosas Choco chispas 230gr,,0,15,8
768,Deliciosas Vainilla 276gr,,0,15,8
769,Marias Lara 170gr,,0,10,8
770,Canapinas Lara 140gr,,0,11,8
771,Canapinas Lara 95gr,,0,9,8
772,Saladas Lara 233gr,,0,12,8
773,Polvorones Marinela 111gr,,0,12,8
774,Canelitas Marinela 90gr,,0,12,8
775,Canelitas Tentacion 73gr,,0,12,8
776,Principe Chocolate 105gr,,0,12,8
777,Sponch Marinela 120gr,,0,14,8
778,Principe Avellanas 105gr,,0,12,8
779,Principe Mousse de Limon 105gr,,0,12,8
780,Rocko Marinela 44gr,,0,5,8
781,Triki-Trakes Marinela 85gr,,0,10,8
782,Principe Chocolate Blanco 105gr,,0,12,8
783,Lors Marinela 98gr,,0,10,8
784,Mobi Rocko 45gr,,0,5,8
785,Plativolos Marinela 100gr,,0,10,8
786,Bombonetes Marinela 55gr,,0,8,8
787,Suavicremas Marinela Fresa 50gr,,0,5,8
788,Suavicremas Marinela Chocolate 50gr,,0,5,8
789,Suavicremas Marinela Vainilla 50gr,,0,5,8
790,Barritas Marinela Fresa 75gr,,0,10,8
791,Barritas Marinela Moras 75gr,,0,10,8
792,Barritas Marinela Piña 75gr,,0,10,8
793,Suavicremas Vainilla 90gr,,0,10,8
794,Canelitas Marinela 249gr,,0,20,8
795,Suavicremas Fresa 90gr,,0,10,8
796,Polvorones Marinela 345gr,,0,20,8
797,Principe Marinela 227gr,,0,20,8
798,Pastisetas Suandy 75gr,,0,15,8
799,Suavicremas Chocolate 153gr,,0,20,8
800,Triki-Trakes Marinela 245gr,,0,20,8
801,Barritas Marinela Fresa 222gr,,0,20,8
802,Barritas Marinela Piña 222gr,,0,20,8
803,Orejitas Tia rosa 71gr,,0,10,8
804,Orejas 100gr Tia rosa,,0,12,8
805,Semita Tia rosa 92gr,,0,8,8
806,Cuernitos Tia rosa 100gr,,0,13,8
807,Mantecadas Vainilla  Tia rosa 157.5gr,,0,15,8
808,Bigotes Cajeta Tia rosa 60gr,,0,10,8
809,Bigotes Chocolate Tia rosa 60gr,,0,10,8
810,Pachoncitos Nata Tia rosa 140gr,,0,0,8
811,Conchas Tia rosa 120gr,,0,15,8
812,Pachoncitos Naranja con coco Tia rosa 132gr,,0,15,8
813,Mantecadas Chocolate Tia rosa 142.5gr,,0,16,8
814,Twinky Vainilla Tia rosa 114gr,,0,12,8
815,Twinky Chocolate Tia rosa 114gr,,0,12,8
816,Twinky Fresa Tia rosa 114gr,,0,12,8
817,Besos de Nuez Gabi 70gr,,0,12,8
818,Chocotorro Tia rosa 50gr,,0,7,8
819,Dalmata Tia rosa 55gr,,0,7,8
820,Rejitas Tia rosa 65gr,,0,5,8
821,Tartinas Tia rosa Fresa 78gr,,0,10,8
822,Tartinas Tia rosa Zarzamora 78gr,,0,10,8
823,Tartinas Tia rosa Piña 78gr,,0,10,8
824,Doraditas Tia rosa 127gr,,0,12,8
825,Doraditas Tia Rosa 58gr,,0,6,8
826,Galleta de Avena Tia rosa 66gr,,0,7,8
827,Panque Tia rosa 255gr,,0,27,8
828,Fina Variedad gabi 200gr,,0,19,8
829,wonder Integral 100% 567gr,,0,33,8
830,Wonder Super pan blanco 567gr,,0,32,8
831,red cola 600ml,,0,8,1
832,Red cola 2 lt,,0,16,1
833,Peñafiel limonada 2 lt,,0,20,1
834,Peñafiel Toronjada 2 lt,,0,20,1
835,Peñafiel Naranjada 2 lt,,0,20,1
836,Peñafiel Mineral 2 lt,,0,18,1
837,Agua bonafont Natural 2 lt,,0,13,1
838,Red Cola 3 lt,,0,22,1
839,Valle frut guayaba 1.5 lt,,0,15,1
840,Sidra gota real 680ml,,0,0,9
841,Sidra Rosell Rosada 680ml,,0,0,9
842,Raid max mata cucarachas 400ml,,0,0,13
843,Raid Mata Moscas Y mosquitos 400ml,,0,47,13
844,Arroz el mexicano 1 kg,,0,16,13
845,Whiskas sobre Fillets atun 85gr,,0,9,13
846,Whiskas sobre Souffle pavo y pollo 85gr,,0,9,13
847,Pedigree adulto lata pollo carne molida 625gr,,0,38,13
848,Pedigree Adulto lata pollo carne molida 375gr,,0,0,13
849,Rastrillo Schick extreme 3,,0,18,16
850,Rastrillo gillette prestobarba 3,,0,20,16
851,Pastilla poblanita aromatizante 70gr,,0,12,13
852,Suavitel Cuidado superior Fresca primavera 360ml,,0,0,13
853,Axion en crema Lima Limon 425gr,,0,0,13
854,Condones Sico Safety Feel,,0,43,16
855,Pinol Aromas Marino 828ml,,0,0,13
856,Pinol Aromas Frutal 828ml,,0,0,13
857,Pinol Aromas Floral 828ml,,0,0,13
858,Ajax amonia 1 lt,,0,30,13
859,Pinol Aromas Lavanda 500ml,,0,0,13
860,Fabuloso Oxy Lavanda 828ml,,0,0,13
861,Jabon Vel rosita barra 350gr,,0,0,13
862,Ensalada Atun dolores con verduras,,0,0,13
863,Mermelada de chabacano Clemente Jacques 470gr,,0,0,13
864,Mermelada de chabacano Clemente Jacques 270gr,,0,0,13
865,Mermelada de Frambuesa Clemente Jacques 270gr,,0,0,13
866,Mayonesa reducida Hellmann`s 190gr,,0,0,13
867,Saborizante Vainilla san lucas 45 ml,,0,0,13
868,Aceite de oliva el olivo 45ml,,0,0,13
869,Sopa Knorr coditos 95gr,,0,0,13
870,Sopa Knorr municiones 95gr,,0,0,13
871,Aderezo Clemente Jacques Ranch 237 ml,,0,0,13
872,Aderezo Clemente Jacques Diosa Azteca 237 ml,,0,0,13
873,Elotes Clemente Jacques 220gr,,0,0,13
874,Marlboro Fusion shine 20`s,,0,52,19
875,Lol-tun salsa habanero 150gr,,0,0,13
876,Salsa picante Tabasco 60 ml,,0,0,13
877,Nidal bebe etapa 1 120gr,,0,0,16
878,Nido Entera bolsa 200gr,,0,0,16
879,Nido Kinder Nestle 144gr ,,0,26,16
880,Nido FortiGrow Nestle 120gr,,0,16,16
881,Knorr suiza 22gr,,0,5,13
882,Riko pollo 33gr,,0,5,13
883,knorr tomate 22gr,,0,5,13
884,Oats Avena granvita 400gr,,0,0,13
885,Frijoles a granel kg,,0,0,13
886,Frijol abeto flor de mayo 1 kg,,0,24,13
887,Jarritos manzana 2 lt,,0,16,1
888,Maizena chocolate 45gr,,0,7,13
889,Maizena Nuez 45gr,,0,7,13
890,Maizena vainilla 45gr,,0,7,13
891,Maizena Fresa 45gr,,0,7,13
892,Schweppes giner ale 1 lt,,0,15,1
893,Jarritos piña 600ml,,0,8,1
894,Teq. Rieles 750ml,,0,40,9
895,Tang melon 15gr,,0,5,13
896,Tang piña 15gr,,0,5,13
897,Tang uva 15gr,,0,5,13
898,Tang Horchata 15gr,,0,5,13
899,Tang jamaica 15gr,,0,5,13
900,Tang mango 15gr,,0,5,13
901,Tang limon 15gr,,0,5,13
902,Tang fresa 15gr,,0,5,13
903,Gelatina DGARI cereza agua 140gr,,0,10,13
904,Gelatina DGARI arandano agua 140gr,,0,10,13
905,Gelatina DGARI uva agua 140gr,,0,10,13
906,Gelatina DGARI jerez agua 140gr,,0,10,13
907,Gelatina DGARI frambuesa agua 140gr,,0,10,13
908,Gelatina DGARI naranja agua 140gr,,0,10,13
909,Gelatina DGARI fresa leche 140gr,,0,10,13
910,Gelatina DGARI nuez leche 140gr,,0,10,13
911,Gelatina DGARI coco leche 140gr,,0,10,13
912,Gelatina DGARI grosella agua 140gr,,0,10,13
913,Gelatina DGARI limon agua 140gr,,0,10,13
914,Gelatina DGARI rompope leche 140gr,,0,10,13
915,Gelatina DGARI chocolate leche 140gr,,0,10,13
916,Gelatina DGARI mango manila agua 140gr,,0,10,13
917,Gelatina DGARI piña agua 140gr,,0,10,13
918,Gelatina DGARI durazno agua 140gr,,0,10,13
919,Gelatina DGARI vainilla leche 140gr,,0,10,13
920,Gelatina DGARI mora silvestre agua 140gr,,0,10,13
921,Appleton white 200ml,,0,0,13
922,Appleton special 200ml,,0,0,9
923,Antillano blanco 250ml,,0,0,9
924,Vodka Karat 250ml,,0,0,9
925,San matias blanco 250ml,,0,0,9
926,Casco viejo 200ml,,0,0,9
927,Teq. Jarana 250ml,,0,0,9
928,Clamato el original 473ml,,0,18,1
929,Jumex Jugosa 450ml durazno,,0,10,1
930,Jumex Jugosa 450ml mango,,0,10,1
931,Jumex Jugosa 450ml guayaba,,0,10,1
932,Jumex Jugosa 450ml manzana,,0,10,1
933,Wonder Hot dogs 340gr,,0,0,8
934,Boyis Bimbo 120gr,,0,0,8
935,Bimbuñuelos bimbo 66gr,,0,14,8
936,Choco Donas bimbo  108gr,,0,12,8
937,Petits Frutos rojos 76gr,,0,0,8
938,Petits Crema pastelera 76gr,,0,0,8
939,Petits Chocolate 76gr,,0,0,8
940,Tortillinas tia rosa 204gr,,0,0,8
941,Tortillinas tia rosa 255gr,,0,12,8
942,Tortillinas tia rosa 510gr,,0,22,8
943,Pan molido bimbo clasico 210gr,,0,14,8
944,Empanizador crujiente bimbo 175gr,,0,13,8
945,Mantecadas vainilla bimbo 187.5gr,,0,15,8
946,Panquecitos con chipas de chocolate bimbo 140gr,,0,15,8
947,Roles de canela glaseados 135gr,,0,12,8
948,Roles de canela con pasas 120gr,,0,12,8
949,Rebanadas bimbo chocolate 55gr,,0,5,8
950,Rebanadas bimbo 55gr,,0,5,8
951,Madalenas mantequilla 93gr,,0,12,8
952,Mante chox bimbo 121gr,,0,12,8
953,Medias noches bimbo 340gr,,0,22,8
954,Bimbollos bimbo 450gr,,0,28,8
955,Bollos artesano bimbo 480gr,,0,0,8
956,Panque Bimbo naranja 255gr,,0,28,8
957,Panque Bimbo marmol 255gr,,0,28,8
958,Panque Bimbo nuez 255gr,,0,28,8
959,Panque Bimbo Chocolate 255gr,,0,28,8
960,Panque Bimbo pasas 255gr,,0,28,8
961,Donitas Bimbo espolvoreadas 105gr,,0,12,8
962,Bimbo Donas Azucaradas 158gr,,0,14,8
963,Little bites 83gr chocolate,,0,10,8
964,Nito bimbo chocolate 62gr,,0,10,8
965,Pan bimbo blanco 640gr,,0,28,8
966,Hotkis bimbo 50gr,,0,5,8
967,Colchones bimbo naranja 130gr,,0,10,8
968,Roles bimbo glaseados 410gr,,0,28,8
969,Donas Bimbo Azucaradas 158gr,,0,14,8
970,Oroweat 12 granos 680gr,,0,0,8
971,Salmas sanissimo bimbo 144gr,,0,20,8
972,Pan blanco bimbo 360gr,,0,20,8
973,Pan blanco rinde 454gr,,0,23,8
974,Pan bimbo linaza 610gr,,0,32,8
975,Pan bimbo multrigrano 610gr,,0,32,8
976,Pan bimbo integral 370gr,,0,24,8
977,Pan bimbo integral 675gr,,0,31,8
978,Jalapeños la costeña 380gr,,0,0,13
979,Chipotles en adobo la costeña 220gr,,0,18,13
980,Chiles largos la costeña 380gr,,0,0,13
981,Chiles largos san marcos 400gr,,0,0,13
982,Jalapeños la costeña 220gr,,0,10,13
983,Chipotles en adobo la costeña 105gr,,0,9,13
984,Rajas la costeña 105gr,,0,6,13
985,Mccormick Aderezo ranch 230ml,,0,0,13
986,Mccormick sal con ajo 157gr,,0,0,13
987,Mccormick Ablandador de carnes 155gr,,0,0,13
988,Royal polvo para hornear 110gr,,0,0,13
989,Mccormick sal con ajo 125gr,,0,0,13
990,Yopi cajeta quemada 250gr,,0,0,13
991,Mccormick mostaza 210gr,,0,0,13
992,Mccormick mostaza 115gr,,0,10,13
993,Maggi Jugoso al sarten 23.4gr,,0,0,13
994,Chicharos Herdez 400gr,,0,11,13
995,Chicharos con zanahoria Herdez  400gr,,0,0,13
996,Ensalada de legumbres Herdez 220gr,,0,7.5,13
997,Granos de elote Herdez 400gr,,0,15,13
998,Champiñones rebanados Herdez 186gr,,0,0,13
999,Granos de elote Herdez 220gr,,0,8,13
1000,Chicharos Herdez 215gr,,0,6,13
1001,Chicharos Clemente jacques 420gr,,0,0,13
1002,Ensalada de legumbres Herdez 400gr,,0,11,13
1003,Champiñones rebanados Herdez 380gr,,0,0,13
1004,Crema Champiñones campbells 420gr,,0,0,13
1005,Crema Elotes campbells 430gr,,0,26,13
1006,Crema Esparragos campbells 420gr,,0,0,13
1007,Pecosita pza,,0,1.5,21
1008,Kranky ricolino 55gr,,0,10,21
1009,Chocoretas Ricolino 55gr,,0,10,21
1010,Pasitas Ricolino 55gr,,0,12,21
1011,Bubulubu 35gr,,0,7,21
1012,"Gomilocas L. de la j. moras, durazno y mango maracuya 60gr",,0,0,21
1013,"Gomilocas L. de la j. piña, fresa y pera 60gr",,0,0,21
1014,Gomilocas Dientes 50gr,,0,10,21
1015,Gomilocas Hamburguesas 60gr,,0,10,21
1016,Almendras Ricolino 36gr,,0,12,21
1017,Panditas clasicos ricolino 62.5gr,,0,10,21
1018,Panditas Rellenos 54gr,,0,10,21
1019,Moritas Ricolino 60gr,,0,10,21
1020,Dulcigomas Ricolino 63gr,,0,0,21
1021,Tix tix tubi pza,,0,0,12
1022,Inspireka pinta frut 20.4gr,,0,12,21
1023,Inspireka moldeable 45gr,,0,12,21
1024,Inspireka Arena magica 30gr,,0,12,21
1025,Inspireka Armables 32gr,,0,12,21
1026,Inspireka Konstruy 49gr,,0,12,21
1027,Zucaritas Kelloggs 260gr,,0,30,4
1028,Zucaritas Kelloggs 260gr con malvaviscos,,0,33,4
1029,Choco krispis kelloggs 690gr,,0,72,4
